iteration,continuity,epsilon,k,vf-phase-2,x-velocity,y-velocity,z-velocity
1.0,1.0,80265860.32175557,326.4082409008163,0.1147171496629083,0.001293077884802065,0.001685010153978361,0.001352171699928165
2.0,1.0,0.2521758631254052,0.1793011760421737,0.6002217357489841,0.0007795128490963326,0.001063995497025597,0.000809858063897796
3.0,0.808741692683855,0.2940257835464081,0.1590458589815354,0.3000654313836625,0.0004988087338292688,0.0006638076431451483,0.0004998988581422053
4.0,0.7070032136540968,0.2950892806348628,0.1265507375597965,0.2000448290962799,0.0004408206111953266,0.0005550036368779252,0.0004618002520426737
5.0,0.665281526882301,0.284553991483019,0.1050836075981813,0.1500340155232674,0.0004130069985505462,0.0004710950380202902,0.0004501455472842733
6.0,0.6253268410863434,0.2675195570064237,0.08601915201365799,0.1200283608043234,0.0003761780598742556,0.0004201486546818397,0.0004156498717583068
7.0,0.6513432064617158,0.259450990196347,0.07193780202304287,0.1000242580694794,0.0003693310932301445,0.0003930812439943017,0.0004161768844240542
8.0,0.5909809141175973,0.2373247340834856,0.05987067035189556,0.08573592162010414,0.0003426734457640166,0.0003367649845425265,0.0003938919068461574
9.0,0.6047085655921569,0.2152383324763207,0.0489304590886995,0.07501962643716668,0.0003333345714506444,0.0003212158592013499,0.0003914261091533625
10.0,0.5811706656960837,0.1955464864707958,0.04149937998784686,0.06668475034497617,0.000311373051761259,0.0002888079970899088,0.00037624038735015
11.0,0.5704799942964901,0.1774887663360317,0.03538146303596403,0.06001693402904141,0.0003050433767848293,0.0002722431607077531,0.0003772976729756264
12.0,0.5488536591577471,0.1614945685246834,0.03019983309808988,0.05456130259654245,0.0002878308702534049,0.0002540210438522871,0.0003672211411979964
13.0,0.5393755313527911,0.1415510997078149,0.02612811644396823,0.05001507783383908,0.0002793137673193079,0.0002472946876602119,0.0003644750804580616
14.0,0.5247329834263703,0.1256706028122009,0.02294113601245437,0.04616852888546324,0.0002652025065456536,0.0002373338347680364,0.0003531365157470528
15.0,0.5143694912890089,0.1094219560720191,0.02060215283731515,0.04287165655339852,0.0002551119810135084,0.0002331604212941504,0.0003461785693146924
16.0,0.5034869691830309,0.102265023265786,0.01872122192330745,0.04001439563814592,0.0002421911956382697,0.0002251357405150745,0.0003343457105758499
17.0,0.4942483673335943,0.08858897072521169,0.01708231622289829,0.0375146041370634,0.0002332816473758511,0.0002234754722583994,0.0003272453335538044
18.0,0.4820723753804753,0.07573315035295361,0.01571377157563471,0.03530904286181286,0.0002218873034150469,0.0002169656781487833,0.0003177347734439304
19.0,0.4805098526171011,0.06860555640960017,0.014618449673596,0.03334883907372461,0.0002141068557399707,0.0002156347058177456,0.0003105602087822327
20.0,0.4747729929026286,0.06433542174048619,0.01375728900633722,0.03159498583483175,0.0002043421884153068,0.0002117656187308734,0.0003021205850092851
21.0,0.4722831344960525,0.05400913778671475,0.01297517442077137,0.03001677360533017,0.0001986922914503516,0.0002123563668729894,0.0002967097275003213
22.0,0.4652883372065874,0.04760107810945746,0.01230285828288764,0.02858902939677076,0.0001910364424098708,0.0002090327142428917,0.0002888644694843111
23.0,0.4615204377772239,0.0415647832579991,0.01174850356082772,0.02729124180270901,0.0001858786870751354,0.0002095858122419131,0.0002838718221195736
24.0,0.4613673635819944,0.03835381046748,0.01129165127346645,0.02610649914058156,0.0001795062352356724,0.0002068217581036533,0.0002767554748045773
25.0,0.4580302925388319,0.9615112547285025,0.01165675260448961,0.02502052001307796,0.0001747835621719644,0.0002058813710655366,0.0002715261393593983
26.0,0.4602969465175522,0.2799014551019772,0.01161813947512395,0.02402163730874627,0.0001711330208765165,0.0002054446549827597,0.0002675833945747312
27.0,0.4602979001781625,0.2067549190725814,0.01088146166708523,0.02309980736881492,0.0001658106114640368,0.0002025859872928297,0.0002617102044951709
28.0,0.4634362968702674,0.1193429353621319,0.01033001401939773,0.02224629243348007,0.0001615338220468911,0.0002008450153544483,0.0002577693402404392
29.0,0.463340929696462,6.695637268805732,0.01248499468535782,0.02145384012234812,0.0001600337087127144,0.0002046009476091294,0.0002575839814597619
30.0,0.4685861485964461,0.4123989194748048,0.0123265840298675,0.02071605321997995,0.0001553736472039976,0.0001993269095065235,0.0002517324464472598
31.0,0.4696123613622143,0.3460614181279231,0.01171065374349471,0.02002752796648891,0.0001515676320024445,0.0001968710816273522,0.000247720551367633
32.0,0.4771629528340739,0.203109364952712,0.01060908647568713,0.01938355585591035,0.0001473316182737892,0.0001941708072047214,0.0002438532588234192
33.0,0.4811408716967388,0.124463110541486,0.01034398128326504,0.01877988551684819,0.0001447827683256241,0.0001926636671718882,0.0002408803037685928
34.0,0.487909838868661,0.1475731161237059,0.01027423387392932,0.01821280786088069,0.0001434150089839341,0.0001935793959779538,0.0002378692426553167
35.0,0.4942771863425388,0.08801156157442981,0.01017475386860128,0.01767890862430467,0.0001415941589855304,0.0001919029329967731,0.0002350077029053218
36.0,0.5014193772690487,0.08396934022995628,0.01020568490932136,0.01717496775250012,0.0001406707060741789,0.0001901690143764685,0.0002306166812678453
37.0,0.5081052342960676,0.05715782300889402,0.01018564234296805,0.01669894296400337,0.0001407252469357029,0.000190043073603164,0.0002263618813312473
38.0,0.5129255006564694,0.04511208902513811,0.01021623158997966,0.01624902575697584,0.0001407146028191114,0.0001896018263960953,0.000222160797366837
39.0,0.5153241496971251,0.036032368895212,0.01028904093564845,0.01582256474831604,0.0001413091129781492,0.0001893644992336327,0.0002183074913935351
40.0,0.5195119944680135,0.02956190380602233,0.01040406082771205,0.01541759428233531,0.000142038385573754,0.0001889357276884956,0.0002143276202656544
41.0,0.5241044115153002,0.02676238734186073,0.01055664123154648,0.01503310464764448,0.0001425962655691533,0.0001882356485342097,0.0002106032379877739
42.0,0.5316559930389281,0.02509040596298383,0.01072455982457096,0.01466757430742065,0.0001435391690654758,0.0001878789738896512,0.0002073657546800714
43.0,0.536898781161415,0.02456369506182084,0.01093940219365317,0.01431942983802934,0.0001445354622391469,0.0001869576902445778,0.0002041583571296378
44.0,0.5403555780522309,0.0230266891345968,0.01112966016383721,0.01398760139168197,0.0001455589004910624,0.0001861140362589809,0.0002009338611927101
45.0,0.5447985704162934,0.02273504779775646,0.01133333704013647,0.01367077907140576,0.0001464742149710768,0.0001852832052255193,0.0001982763830729794
46.0,0.551100107372454,0.02228978317068551,0.01153498259332992,0.01336795681652272,0.0001477140475108979,0.0001847531809245432,0.0001960108401877459
47.0,0.5567505942149014,0.02217521144733761,0.01172753524448569,0.01307785677912357,0.0001487455477176946,0.0001841739526284542,0.0001941550387939501
48.0,0.5652827493153484,0.02249973893382983,0.01191100657494689,0.01279984708362954,0.0001496603428602497,0.0001838700475598534,0.0001922395933367948
49.0,0.572900388091482,0.02304884573774869,0.01207053598225317,0.01253334481039299,0.0001504196896512097,0.0001839944103946256,0.000190626944069175
50.0,0.5812429322663144,0.02337770646998496,0.0121949892504731,0.0122779197676172,0.000151293539519073,0.0001840305940066823,0.0001892596900759612
51.0,0.5890353814026292,0.02365014331281869,0.0122927082359094,0.01203305206974398,0.000151863618335597,0.0001843934823697638,0.0001878215759600127
52.0,0.5967527297566456,0.02391369887759483,0.0123600757680605,0.0117979310593486,0.0001525213156752187,0.0001849930520011216,0.0001868398774824759
53.0,0.6032466529833539,0.02402126565918276,0.01238267565045545,0.01157168414849679,0.0001534255514756011,0.0001857777414593579,0.0001859369626532491
54.0,0.6095690292577887,0.02417832663650646,0.01238290005376592,0.01135392177769075,0.0001541970060964364,0.0001864173560337987,0.0001849492964685808
55.0,0.6179184589793515,0.0241436070867913,0.0123636211897992,0.01114408006971444,0.0001546712655733056,0.0001871247676011475,0.0001843218485054884
56.0,0.6240023897998921,0.02404075034428003,0.0123309855331287,0.01094173479564845,0.0001554961773332489,0.0001881578017249294,0.0001836744454923822
57.0,0.6286181472607487,0.02389897839814125,0.01226124541366351,0.01074637450830889,0.0001564898077436976,0.0001886554086758988,0.0001829217233090083
58.0,0.6323980266005894,0.02342540162002239,0.0121929916820893,0.01055800620657135,0.0001571032273835279,0.0001890200416977533,0.0001823542729449012
59.0,0.6386819624156349,0.02327549572045584,0.0121150789732941,0.01037629917609785,0.0001579734765238753,0.0001894709094079696,0.0001817275671612005
60.0,0.6448715290106819,0.02346224120882504,0.01206780958275898,0.01020068510468616,0.0001587801578520962,0.0001896602158208129,0.000181047727464765
61.0,0.6516279763472624,0.02336144390259759,0.01198085829288227,0.01003085585135651,0.000159446171908369,0.0001895902812919564,0.000180176183341856
62.0,0.6604605053065654,0.02314001032484305,0.01187408858769656,0.009866828785717638,0.0001599830576551343,0.0001896465448297654,0.0001794666918457065
63.0,0.6658432322723479,0.02302427650197924,0.01177053491301943,0.00970828719713281,0.0001604643638166013,0.0001895719876961031,0.0001786977909296076
64.0,0.672683252573255,0.02290141866429156,0.01164484259378456,0.009554841770259241,0.0001607793348333297,0.0001890278370175036,0.0001778939817433661
65.0,0.6810347341348726,0.02267799540743304,0.0115009471494964,0.009405847531477206,0.0001608234225961332,0.0001884765596166696,0.0001769682438362194
66.0,0.6898325602845607,0.0227076392764845,0.01137964757056616,0.009261410273019676,0.0001607136233136064,0.0001878567382076174,0.0001760995909934397
67.0,0.6954816371456296,0.02260481978735064,0.01123328182402781,0.009121343943444783,0.00016068791020597,0.00018690285993941,0.0001746395691828938
68.0,0.6994094981469795,0.02213877127949319,0.01107080060061451,0.00898561933648103,0.000160369507278205,0.0001858656600126663,0.0001731783267413434
69.0,0.7068211815693828,0.02180693799571731,0.01093524857861642,0.008853731661878105,0.0001597485580340006,0.0001847847774934992,0.0001718932944100487
70.0,0.7107162346374787,0.02124581828968961,0.01079348974533701,0.008725488386330612,0.0001593195574380984,0.0001836213631554667,0.0001705159808157961
71.0,0.7138905240305717,0.02068007420929556,0.01064754604120787,0.008600755215317089,0.0001586966999707695,0.000182479290329075,0.0001691241662026752
72.0,0.7186608730015619,0.02034366850422552,0.01051330470497209,0.008479629127555208,0.0001577851280371923,0.0001812457185173145,0.0001678955901903328
73.0,0.7216907404143713,0.02030965939740401,0.01039420967457679,0.008361755297385219,0.0001568702638687899,0.0001800628422212891,0.0001667904147323155
74.0,0.7240236848285494,0.02033253676997725,0.0102905774244585,0.008247314364820674,0.0001559476462169122,0.0001789449736526163,0.0001657205277467043
75.0,0.7273107170007553,0.0201299314853467,0.01018471126815071,0.008136359494383336,0.0001549665480340178,0.0001778839434402994,0.0001649549987697668
76.0,0.7292210103470587,0.01992117539864935,0.01008404207539552,0.008028688035853658,0.000154009182899894,0.0001767135922349803,0.000164290499226601
77.0,0.7317391964941906,0.01956563235447783,0.009994922489270518,0.007923901740374537,0.0001530089865745001,0.0001753370157171236,0.0001641480050557288
78.0,0.7336126913943913,0.01934946861553869,0.009903757823341545,0.007821480655295162,0.0001520039750638974,0.0001741916867769537,0.0001641306172516551
79.0,0.7349914832476763,0.01922037288958915,0.009811303260402278,0.007721095511494706,0.0001510947813542022,0.0001730244158916421,0.0001642041398870715
80.0,0.7376621115993285,0.01903919858033695,0.009721011296589036,0.007623080077090588,0.0001501259126301266,0.0001717706136816597,0.0001643831471522478
81.0,0.7382830735397371,0.01885581093361738,0.009627941874963184,0.007527676506183112,0.0001491429347477836,0.0001705841240675803,0.0001646461479477872
82.0,0.7391828546071486,0.01855687143895625,0.009545055363076533,0.007434996068582528,0.0001482605652889979,0.0001693530328868096,0.0001650074193998536
