iteration,continuity,epsilon,k,vf-phase-2,x-velocity,y-velocity,z-velocity
1.0,1.0,2996821.952757597,87.88175111779591,0.1325969357088582,0.0006971014984989861,0.0009680141352625284,0.0007472952383057338
2.0,1.0,0.2790046495340143,0.1585021467710468,0.600698845015871,0.000471925254464719,0.0006338017596739888,0.0004929779126813566
3.0,0.974772891453,0.9327045664920461,0.1452019863624563,0.30033372070847,0.0003217176518134296,0.0004379419240744879,0.0003259954456854265
4.0,0.6511673136349809,0.792269843123874,0.1293338452022924,0.2002176036249803,0.0002434501663799352,0.0003413204582697135,0.0002482955320081131
5.0,0.6033680833475121,0.3960738547600787,0.11614577295849,0.1501625927188836,0.0002345213268651267,0.0003008172436205478,0.0002437886458335418
6.0,0.4531265788507784,0.3260120330587521,0.09835534710056301,0.1201316204502962,0.0002027009760614018,0.0002531402216836237,0.0002133503572654002
7.0,0.4008558359691453,0.9984508097235536,0.08244197851261921,0.1001114498786811,0.0001849600296046427,0.0002182214694073674,0.0001968618419425708
8.0,0.3958484082685105,3.946953197291642,0.08411928490084401,0.08581162287356454,0.0001770005276850189,0.0001947093878186248,0.0001906391946133204
9.0,0.3283073066023394,0.5592036582048447,0.07667229219421089,0.07508717700997943,0.0001636700517458358,0.0001701538819866529,0.0001783916785453965
10.0,0.2978051142666886,0.4521438107350078,0.07730026427626,0.06674616728957142,0.0001539829222109813,0.0001538957272676692,0.0001693177565460054
11.0,0.3202204412086979,0.3585015357655425,0.05615315951104753,0.06007640485168706,0.0001524006267161149,0.0001448952849120379,0.0001684705228433879
12.0,0.2778074821739097,0.2799392953168704,0.04428346823941443,0.05461828015934198,0.0001438332038729889,0.0001312661694056379,0.0001611279354903852
13.0,0.2728470775964623,0.2137926898313985,0.03589637184419776,0.05006778840809571,0.0001400338698190911,0.0001239489130055105,0.0001583357000761089
14.0,0.2558486296960926,0.1652936677496878,0.03014392662576254,0.04621734243304833,0.0001341454205534295,0.0001163927196333692,0.0001533954924263079
15.0,0.2824486479817955,0.1327512574658404,0.02620809734941372,0.0429174384114352,0.000134733595788179,0.0001141353065689928,0.0001548159560032729
16.0,0.2560225279569244,0.1060083374956066,0.02271507730309793,0.04005788830846237,0.000129039118486513,0.0001075475388970883,0.0001510178812471316
17.0,0.2608241732098363,0.08723224222675623,0.02002632421273531,0.03755629568668218,0.0001275221102174432,0.000106002512799091,0.000150349954248011
18.0,0.2818226354080923,0.07494926669182822,0.01810051331113301,0.03534902997322362,0.0001279945463764533,0.0001056613158928643,0.0001533055240354098
19.0,0.2641461902687824,0.06624349771386667,0.01657749296216825,0.03338703153520963,0.000124373355267565,0.0001018102148446749,0.0001509920953546669
20.0,0.2910494362895234,0.06703204967519076,0.01534262719543197,0.03163144820382134,0.0001262733729881361,0.000103787004651353,0.0001540699669883319
21.0,0.2756021454109874,0.06982417356955914,0.014360753486825,0.03005124324157321,0.0001237853487346799,0.0001011989572632581,0.0001538379483799329
22.0,0.323083492925212,0.0616447819707371,0.01353908803422053,0.02862171174770135,0.000127930189700787,0.0001061271062922257,0.0001596893230757387
23.0,0.2967947593755587,0.0532570567763485,0.01280917070845632,0.02732225970090858,0.0001258334023874444,0.0001039573354628468,0.0001598828057390873
24.0,0.3294831496403829,0.04554181298998121,0.01213008967053359,0.02613580201499883,0.0001294991442282975,0.0001078905376976897,0.0001640999639999886
25.0,0.312465075360154,0.04096515398542465,0.01156649113623703,0.02504837933928062,0.0001288913186278115,0.0001069985321406081,0.0001656368940723141
26.0,0.3720810744003806,0.03747889117480063,0.01101271268870246,0.02404782486597529,0.000133550602846306,0.0001144870935186749,0.0001749495261934724
27.0,0.3392043829168157,0.03423460762976736,0.01054467889434125,0.02312418228843726,0.0001321782475697243,0.000112355495017537,0.0001764150098054791
