iteration,continuity,epsilon,k,vf-phase-2,x-velocity,y-velocity,z-velocity
3001.0,0.1899067984222477,0.0007648628848900893,0.0002593736396289134,0.0007837342265031804,1.481485132401238e-05,1.488975320405673e-05,1.512229941397412e-05
3002.0,0.1878729712389399,0.0007480586115091009,0.0002582639882274361,0.0007842989518933882,1.482079397566784e-05,1.487021322144822e-05,1.512291360202926e-05
3003.0,0.1875228251745597,0.000709919947766943,0.000257962132416113,0.0007848519595885422,1.480584439741362e-05,1.486787302189192e-05,1.510694421637447e-05
3004.0,0.1872203300816631,0.0007253268772793506,0.000257278578457975,0.0007854365225086593,1.483164589347969e-05,1.487967054561716e-05,1.513156765488474e-05
3005.0,0.1878621268957062,0.000734189607559538,0.0002579396778186351,0.0007860268388094103,1.483356944309813e-05,1.487967847470215e-05,1.512926268745163e-05
3006.0,0.1872766445579256,0.000744906792251934,0.0002583975803659366,0.000786683299621668,1.484376210707173e-05,1.487919239236727e-05,1.512341819284375e-05
3007.0,0.1873008186199472,0.0007468471483848857,0.0002588760410979418,0.0007873681164977267,1.486635093588559e-05,1.488097988369203e-05,1.513183926632882e-05
3008.0,0.1873206090317556,0.000740413814898556,0.0002591147500361825,0.0007880564545208146,1.487068501439233e-05,1.487679977203457e-05,1.511983614096107e-05
3009.0,0.1880983836214606,0.000717573982736202,0.0002594227032456371,0.0007887461231505132,1.488807744142615e-05,1.488607773639292e-05,1.511973481145109e-05
3010.0,0.1873530697927175,0.000735598319245076,0.0002581020266472798,0.000789442890346232,1.490340005673747e-05,1.487757178716815e-05,1.511141257323715e-05
3011.0,0.1874497396879435,0.000742240794040446,0.0002587857325346104,0.0007901138629616304,1.491596721138953e-05,1.48775465329931e-05,1.510698275310916e-05
3012.0,0.1878825376395713,0.0007364454538281548,0.0002594502536826158,0.0007908117808075741,1.494545715864241e-05,1.488736376172224e-05,1.510719182912979e-05
3013.0,0.1877487946980897,0.000723064805747825,0.0002600214127522495,0.0007915016173048174,1.497049015741745e-05,1.488617063537929e-05,1.510198389489302e-05
3014.0,0.1869784380227357,0.0007262557485140347,0.000258813854789991,0.0007922259035662869,1.496274919408502e-05,1.487884147957128e-05,1.508915984523185e-05
3015.0,0.186952230783636,0.000704458525245933,0.0002591234718354853,0.0007929588449450079,1.496564074623223e-05,1.488054493227827e-05,1.50797445124323e-05
3016.0,0.1869930472292706,0.0006750766531249563,0.000257662209640887,0.0007936912288877365,1.497192039559683e-05,1.489279131559557e-05,1.508074346003979e-05
3017.0,0.186702002815776,0.0007116145719187711,0.0002574516104439467,0.0007944680554229834,1.498489679570066e-05,1.488840729050364e-05,1.507581139494871e-05
3018.0,0.1877541296162389,0.0006840030518109637,0.0002578304696850801,0.0007952915422732506,1.499522417840152e-05,1.48897124691978e-05,1.508137754649954e-05
3019.0,0.1880763170093187,0.0007012741992503338,0.0002575701445451925,0.0007961716858409284,1.502549757473687e-05,1.491294821854871e-05,1.509987518725668e-05
3020.0,0.1876160857897323,0.0007301575362137131,0.000258828161411372,0.0007970706872635941,1.503480093091998e-05,1.491199652222516e-05,1.51044557031889e-05
3021.0,0.1870536744498047,0.0006961386779700597,0.0002591575614550688,0.0007979940881234417,1.503743245999152e-05,1.490425725197192e-05,1.50868848078621e-05
