iteration,continuity,epsilon,k,vf-phase-2,x-velocity,y-velocity,z-velocity
3001.0,0.2325419996785139,0.00081970387820824,0.0003273981600951438,0.0006357772212110749,1.714929643537583e-05,1.92602444337587e-05,1.688454544519184e-05
3002.0,0.2324065717857559,0.000815154305289148,0.0003265610121150129,0.0006361111852915872,1.715094097128822e-05,1.926046113882963e-05,1.68889862324238e-05
3003.0,0.2323430114508733,0.0008087592539521776,0.0003268273397192622,0.0006364434687936904,1.715495217971317e-05,1.926308583057167e-05,1.689239918503923e-05
3004.0,0.2323127941753446,0.0008309927460264144,0.0003275974069234505,0.0006367639346273369,1.715875291822695e-05,1.926703677801984e-05,1.689970658541784e-05
3005.0,0.2320806187767172,0.0008227053061599534,0.0003277965115739403,0.0006371075700025074,1.716168897573695e-05,1.927080615869196e-05,1.690853972682628e-05
3006.0,0.2321692432899027,0.0008252633898237718,0.0003282827144637689,0.0006374573399758046,1.716889670024482e-05,1.927683011055232e-05,1.69163521864021e-05
3007.0,0.2322939562873023,0.0008293592035857084,0.0003288160457951675,0.0006378144360537661,1.717313254707732e-05,1.928158562512111e-05,1.692397902582785e-05
3008.0,0.2319452934497485,0.0008360723764156187,0.0003293033800059979,0.0006381723248315474,1.717491726928898e-05,1.928426837028431e-05,1.692825831876562e-05
3009.0,0.2318659971631971,0.00083310479714262,0.0003295758104524569,0.0006385468013414202,1.717866853824311e-05,1.928339559731866e-05,1.693415664907721e-05
3010.0,0.2316736469879521,0.0008305193973840164,0.0003299589895839134,0.000638910128291912,1.718384256590596e-05,1.928821330162664e-05,1.693666464756376e-05
3011.0,0.2317506861556337,0.0008715315519084367,0.0003310128419590984,0.0006392822105577934,1.719113632344038e-05,1.929619667667503e-05,1.694245404103916e-05
3012.0,0.2317497680491742,0.0008640098420481969,0.0003315506162357202,0.0006396512743609882,1.719683570041768e-05,1.929764794116805e-05,1.695129399208985e-05
3013.0,0.2315753745659075,0.0008639546839939039,0.0003319727252495516,0.0006400319060462901,1.719902755412586e-05,1.929903062508558e-05,1.695640055289757e-05
3014.0,0.2316054155466659,0.0008583046484380915,0.0003321359452557952,0.0006403891643027593,1.720116445979843e-05,1.930053264323158e-05,1.695606346492067e-05
3015.0,0.2313340097480187,0.0008569737324995979,0.0003324735116710512,0.0006407618911659815,1.720936938018699e-05,1.930779918427291e-05,1.696020843766102e-05
3016.0,0.2316063899341356,0.0008634628288196211,0.000333192476638069,0.0006411195586036574,1.72181382721561e-05,1.931053547683031e-05,1.696504934067524e-05
3017.0,0.2314441962197251,0.0008640537755639669,0.0003339025308890472,0.0006415312249481657,1.722133534528326e-05,1.930772446393509e-05,1.697127468259761e-05
3018.0,0.2315413903041222,0.0008635824032079848,0.0003342139708363349,0.0006419220375466513,1.722514213776864e-05,1.930844670496426e-05,1.696863339217129e-05
3019.0,0.2312836787743952,0.0008635491976436009,0.0003347593568274745,0.0006423204620215857,1.723151873870648e-05,1.930900303079451e-05,1.696569699779945e-05
3020.0,0.2310977508365877,0.0008655868761137267,0.000334941269606761,0.0006427110141756014,1.723550406518049e-05,1.93133114769738e-05,1.696533235561119e-05
3021.0,0.2309971970259271,0.0008792133635171549,0.0003354120308125098,0.0006431373374454552,1.723839708191611e-05,1.931243664730271e-05,1.696876099546819e-05
3022.0,0.230880647966437,0.0008739692259923303,0.0003357887046083085,0.000643554806255673,1.724209503992973e-05,1.93120922199139e-05,1.697200253065618e-05
3023.0,0.2310436299383296,0.00087601732645597,0.0003363161575058741,0.0006439678722544236,1.724708723307036e-05,1.931514461061742e-05,1.697437777918517e-05
3024.0,0.2312348798018756,0.0008793676138562879,0.0003366184790921614,0.0006443666589089538,1.725407686165636e-05,1.932163934796015e-05,1.697828016072976e-05
3025.0,0.2312716596075821,0.0008826503529024592,0.0003372894486723152,0.000644772111199316,1.725787088399888e-05,1.932412053067477e-05,1.69802948832831e-05
3026.0,0.2310697636383763,0.000878332157772721,0.0003374008480882562,0.0006451797845740218,1.725902454268088e-05,1.932395451078923e-05,1.698031872219521e-05
3027.0,0.2311596320027455,0.0008895884885066864,0.0003379917062816553,0.0006455969849912588,1.726433897038747e-05,1.932659773775105e-05,1.698438564853063e-05
3028.0,0.2309983875802675,0.0008806116673157449,0.0003381417326825799,0.0006460167583531821,1.726808929376816e-05,1.932886854277718e-05,1.698169248355064e-05
3029.0,0.2308807443035175,0.0008810012607249642,0.0003386045314390814,0.0006464576727007152,1.72715966208918e-05,1.933225980588033e-05,1.698702219380116e-05
3030.0,0.2307012166302902,0.0008716683923693636,0.0003386775757748623,0.0006468910043630448,1.727173995488018e-05,1.933472092050535e-05,1.698499087232677e-05
3031.0,0.2309199712664719,0.0008889183346117609,0.000339676044987226,0.0006473486349881928,1.727490641708387e-05,1.934030883673029e-05,1.698465601524952e-05
3032.0,0.230911781537126,0.000891484602700987,0.0003399381626230064,0.0006477990605367903,1.728553198066995e-05,1.93472424709047e-05,1.699228268104031e-05
3033.0,0.2308928545429342,0.0008832477495877408,0.0003399156763931232,0.0006482584467301972,1.728282330480174e-05,1.934430193181086e-05,1.699449698636949e-05
3034.0,0.2308813260651596,0.0008839091479136763,0.0003406283928858971,0.0006487217894629048,1.728152543726728e-05,1.934650723438581e-05,1.69933796810697e-05
3035.0,0.2305779077255594,0.0008972931066101328,0.000341468305246504,0.0006492037231556583,1.72862273147495e-05,1.935035152883132e-05,1.699617052615217e-05
3036.0,0.2306209479597955,0.000890510568353464,0.0003412835204300183,0.0006496854486045737,1.728803098170937e-05,1.935344886341667e-05,1.699556625884717e-05
3037.0,0.2305753637867948,0.0008903536412500659,0.0003413288875156311,0.0006501835088327035,1.728841716440098e-05,1.935603702112477e-05,1.70008771015822e-05
3038.0,0.2305912873330331,0.0008962467157025956,0.0003417945817023343,0.0006506918948633593,1.728834864927869e-05,1.93586193832613e-05,1.700352286278226e-05
3039.0,0.2305047419451285,0.0008867717182099562,0.0003419162986092105,0.0006512083563364158,1.729022987024979e-05,1.936158051195296e-05,1.700547760123023e-05
